,,country_code,country,sector,urbanity,all,lowest,low,middle,higher
sector,442,IND,India,Alsectors,urban,1364.18,758.39,1894.77,4710.79,11835.96
sector,443,IND,India,Foodandbeverages,urban,475.08,341.6,620.63,1007.77,1406.27
sector,444,IND,India,Clothingandfootwear,urban,70.41,44.05,95.61,203.24,273.88
sector,445,IND,India,Housing,urban,313.33,126.1,450.2,1545.75,4579.15
sector,446,IND,India,Energy,urban,90.28,64.21,115.2,220.44,363.6
sector,447,IND,India,Transport,urban,80.56,27.63,121.68,393.31,2390.62
sector,448,IND,India,Water,urban,5.07,2.66,7.35,17.14,47.01
sector,449,IND,India,Educationsector,urban,66.22,21.48,111.5,276.0,140.51
sector,450,IND,India,Health,urban,52.01,28.41,76.84,153.2,226.98
sector,451,IND,India,ICT,urban,51.87,19.65,78.28,245.11,545.24
sector,452,IND,India,Financialservices,urban,0.47,0.25,0.64,1.86,1.48
sector,453,IND,India,Othergoodsandservices,urban,129.36,63.43,176.67,568.66,1734.32
sector,454,IND,India,Appliances.,urban,29.51,18.92,40.17,78.31,126.91
sector,455,IDN,Indonesia,Alsectors,urban,1268.87,739.35,1870.23,4487.28,10340.78
sector,456,IDN,Indonesia,Foodandbeverages,urban,567.39,396.29,791.57,1286.77,1414.71
sector,457,IDN,Indonesia,Clothingandfootwear,urban,43.25,25.47,64.61,139.87,176.04
sector,458,IDN,Indonesia,Housing,urban,174.74,79.66,277.79,820.81,746.4
sector,459,IDN,Indonesia,Energy,urban,67.15,45.25,93.1,190.69,174.5
sector,460,IDN,Indonesia,Transport,urban,121.26,46.62,194.34,696.12,2604.72
sector,461,IDN,Indonesia,Water,urban,8.54,3.86,14.15,33.81,65.07
sector,462,IDN,Indonesia,Educationsector,urban,44.86,21.03,72.92,181.0,193.62
sector,463,IDN,Indonesia,Health,urban,29.1,14.33,46.8,110.52,80.28
sector,464,IDN,Indonesia,ICT,urban,51.26,18.77,86.16,275.3,262.18
sector,465,IDN,Indonesia,Financialservices,urban,5.9,0.43,8.46,79.96,206.95
sector,466,IDN,Indonesia,Othergoodsandservices,urban,133.02,73.92,187.28,605.36,4323.38
sector,467,IDN,Indonesia,Appliances.,urban,22.4,13.72,33.05,67.07,92.94
sector,468,IRQ,Iraq,Alsectors,urban,2631.87,950.76,2085.75,4985.84,14364.9
sector,469,IRQ,Iraq,Foodandbeverages,urban,858.25,428.35,772.51,1395.55,2363.86
sector,470,IRQ,Iraq,Clothingandfootwear,urban,217.42,77.13,181.54,403.68,909.78
sector,471,IRQ,Iraq,Housing,urban,660.5,245.32,538.95,1230.45,3131.76
sector,472,IRQ,Iraq,Energy,urban,112.12,43.86,98.55,194.74,383.01
sector,473,IRQ,Iraq,Transport,urban,332.4,26.71,158.96,874.11,4212.78
sector,474,IRQ,Iraq,Water,urban,0.0,0.0,0.0,0.0,0.0
sector,475,IRQ,Iraq,Educationsector,urban,24.03,8.53,19.64,47.08,87.88
sector,476,IRQ,Iraq,Health,urban,55.15,18.76,43.85,95.21,422.51
sector,477,IRQ,Iraq,ICT,urban,98.07,23.09,73.44,207.08,583.3
sector,478,IRQ,Iraq,Financialservices,urban,3.01,0.26,1.38,7.9,41.15
sector,479,IRQ,Iraq,Othergoodsandservices,urban,246.33,70.05,175.29,486.37,2148.32
sector,480,IRQ,Iraq,Appliances.,urban,24.58,8.7,21.62,43.67,80.57
sector,481,JAM,Jamaica,Alsectors,urban,3422.98,897.65,2177.01,5083.24,13462.05
sector,482,JAM,Jamaica,Foodandbeverages,urban,978.41,410.8,814.65,1340.08,1788.55
sector,483,JAM,Jamaica,Clothingandfootwear,urban,220.4,78.89,173.7,305.62,539.02
sector,484,JAM,Jamaica,Housing,urban,416.44,9.59,111.23,667.33,3544.73
sector,485,JAM,Jamaica,Energy,urban,244.61,80.06,179.29,361.71,618.84
sector,486,JAM,Jamaica,Transport,urban,495.02,82.72,264.85,747.05,2637.3
sector,487,JAM,Jamaica,Water,urban,67.18,19.03,55.63,89.26,172.77
sector,488,JAM,Jamaica,Educationsector,urban,176.64,53.75,114.98,281.46,489.67
sector,489,JAM,Jamaica,Health,urban,107.54,44.77,85.68,139.96,306.17
sector,490,JAM,Jamaica,ICT,urban,187.47,38.79,123.82,279.3,696.66
sector,491,JAM,Jamaica,Financialservices,urban,111.49,1.99,23.05,213.09,768.46
sector,492,JAM,Jamaica,Othergoodsandservices,urban,315.4,48.1,152.37,511.01,1633.21
sector,493,JAM,Jamaica,Appliances.,urban,102.39,29.16,77.75,147.37,266.67
sector,494,JOR,Jordan,Alsectors,urban,3271.15,749.06,2252.45,5175.15,12185.85
sector,495,JOR,Jordan,Foodandbeverages,urban,1148.01,332.49,905.06,1742.24,2775.41
sector,496,JOR,Jordan,Clothingandfootwear,urban,158.52,27.33,118.31,251.27,466.46
sector,497,JOR,Jordan,Housing,urban,573.98,139.54,400.29,878.51,2302.03
sector,498,JOR,Jordan,Energy,urban,138.45,38.98,106.78,198.42,490.05
sector,499,JOR,Jordan,Transport,urban,243.16,35.73,110.0,426.97,1551.19
sector,500,JOR,Jordan,Water,urban,28.58,8.86,22.43,40.13,99.26
sector,501,JOR,Jordan,Educationsector,urban,191.24,9.78,75.35,356.89,1279.44
sector,502,JOR,Jordan,Health,urban,73.54,14.69,46.51,120.37,313.76
sector,503,JOR,Jordan,ICT,urban,214.84,33.41,126.83,368.37,947.31
sector,504,JOR,Jordan,Financialservices,urban,9.79,0.38,3.79,17.97,69.91
sector,505,JOR,Jordan,Othergoodsandservices,urban,427.29,92.03,286.09,679.44,1719.0
sector,506,JOR,Jordan,Appliances.,urban,63.74,15.84,51.01,94.56,172.04
sector,507,KAZ,Kazakhstan,Alsectors,urban,3522.33,968.02,2392.13,4941.21,11129.54
sector,508,KAZ,Kazakhstan,Foodandbeverages,urban,1925.54,600.88,1364.96,2662.51,4773.8
sector,509,KAZ,Kazakhstan,Clothingandfootwear,urban,271.92,63.39,188.81,370.8,1071.89
sector,510,KAZ,Kazakhstan,Housing,urban,29.17,1.42,11.04,47.47,259.29
sector,511,KAZ,Kazakhstan,Energy,urban,333.49,103.77,235.94,460.23,876.1
sector,512,KAZ,Kazakhstan,Transport,urban,156.23,33.07,95.92,225.9,723.21
sector,513,KAZ,Kazakhstan,Water,urban,32.52,12.1,26.68,40.2,81.69
sector,514,KAZ,Kazakhstan,Educationsector,urban,87.14,9.37,52.32,133.94,217.02
sector,515,KAZ,Kazakhstan,Health,urban,91.18,15.72,52.66,138.36,355.33
sector,516,KAZ,Kazakhstan,ICT,urban,90.52,9.67,46.97,139.58,517.14
sector,517,KAZ,Kazakhstan,Financialservices,urban,0.04,0.0,0.02,0.07,0.0
sector,518,KAZ,Kazakhstan,Othergoodsandservices,urban,344.75,83.82,217.68,491.2,1554.12
sector,519,KAZ,Kazakhstan,Appliances.,urban,159.84,34.81,99.14,230.97,699.93
sector,520,KEN,Kenya,Alsectors,urban,1661.47,726.11,1919.99,5388.46,13434.93
sector,521,KEN,Kenya,Foodandbeverages,urban,722.22,415.5,883.64,1694.24,3486.93
sector,522,KEN,Kenya,Clothingandfootwear,urban,116.68,42.73,139.08,449.37,728.94
sector,523,KEN,Kenya,Housing,urban,210.79,82.52,261.14,701.44,1428.2
sector,524,KEN,Kenya,Energy,urban,81.94,45.99,93.22,233.86,429.52
sector,525,KEN,Kenya,Transport,urban,190.07,31.03,165.94,1071.27,2999.65
sector,526,KEN,Kenya,Water,urban,20.5,12.58,20.64,52.13,193.49
sector,527,KEN,Kenya,Educationsector,urban,0.0,0.0,0.0,0.0,0.0
sector,528,KEN,Kenya,Health,urban,54.48,14.48,46.89,140.38,1702.61
sector,529,KEN,Kenya,ICT,urban,73.62,15.36,90.41,325.05,656.8
sector,530,KEN,Kenya,Financialservices,urban,4.24,0.24,2.61,33.4,65.5
sector,531,KEN,Kenya,Othergoodsandservices,urban,150.24,50.01,167.73,581.35,1567.73
sector,532,KEN,Kenya,Appliances.,urban,36.69,15.67,48.69,105.97,175.55
sector,533,KGZ,Kyrgyzstan,Alsectors,urban,1722.87,894.09,1920.55,4438.85,14818.61
sector,534,KGZ,Kyrgyzstan,Foodandbeverages,urban,963.8,564.64,1068.03,2140.66,8864.42
sector,535,KGZ,Kyrgyzstan,Clothingandfootwear,urban,186.38,91.82,208.87,495.09,1781.76
sector,536,KGZ,Kyrgyzstan,Housing,urban,32.66,8.66,31.65,191.74,196.3
sector,537,KGZ,Kyrgyzstan,Energy,urban,105.85,46.53,125.99,243.82,380.38
sector,538,KGZ,Kyrgyzstan,Transport,urban,130.66,62.68,139.52,451.03,420.61
sector,539,KGZ,Kyrgyzstan,Water,urban,10.77,4.66,13.27,20.48,23.25
sector,540,KGZ,Kyrgyzstan,Educationsector,urban,50.29,11.99,64.1,120.62,764.26
sector,541,KGZ,Kyrgyzstan,Health,urban,25.36,11.45,27.45,86.51,162.33
sector,542,KGZ,Kyrgyzstan,ICT,urban,52.45,24.02,60.44,136.3,254.1
sector,543,KGZ,Kyrgyzstan,Financialservices,urban,0.05,0.01,0.04,0.43,0.0
sector,544,KGZ,Kyrgyzstan,Othergoodsandservices,urban,130.7,53.09,143.43,446.67,1596.12
sector,545,KGZ,Kyrgyzstan,Appliances.,urban,33.91,14.55,37.76,105.49,375.09
sector,546,LAO,Lao People's Democratic Republic,Alsectors,urban,1760.37,710.95,2274.39,5219.59,16447.09
sector,547,LAO,Lao People's Democratic Republic,Foodandbeverages,urban,781.55,440.76,1074.32,1465.59,1145.58
sector,548,LAO,Lao People's Democratic Republic,Clothingandfootwear,urban,49.01,19.41,70.88,129.62,79.98
sector,549,LAO,Lao People's Democratic Republic,Housing,urban,343.29,87.51,448.37,1207.94,5324.71
sector,550,LAO,Lao People's Democratic Republic,Energy,urban,40.46,23.06,51.62,93.41,123.12
sector,551,LAO,Lao People's Democratic Republic,Transport,urban,292.1,54.81,271.75,1529.83,8693.92
sector,552,LAO,Lao People's Democratic Republic,Water,urban,7.0,2.28,10.56,18.61,23.17
sector,553,LAO,Lao People's Democratic Republic,Educationsector,urban,30.04,11.18,45.35,71.42,75.89
sector,554,LAO,Lao People's Democratic Republic,Health,urban,32.82,12.9,45.97,100.1,2.43
sector,555,LAO,Lao People's Democratic Republic,ICT,urban,51.96,16.9,75.97,155.84,131.15
sector,556,LAO,Lao People's Democratic Republic,Financialservices,urban,0.05,0.0,0.12,0.0,0.0
sector,557,LAO,Lao People's Democratic Republic,Othergoodsandservices,urban,120.65,37.61,162.69,417.68,838.2
sector,558,LAO,Lao People's Democratic Republic,Appliances.,urban,11.44,4.53,16.77,29.54,8.95
sector,559,LVA,Latvia,Alsectors,urban,5736.16,887.79,2491.6,5769.83,13347.19
sector,560,LVA,Latvia,Foodandbeverages,urban,1831.14,488.4,1021.97,1955.8,3194.27
sector,561,LVA,Latvia,Clothingandfootwear,urban,325.22,5.97,58.7,297.12,1086.12
sector,562,LVA,Latvia,Housing,urban,291.98,63.03,158.67,296.57,593.67
sector,563,LVA,Latvia,Energy,urban,541.34,104.78,338.61,592.67,801.55
sector,564,LVA,Latvia,Transport,urban,749.18,20.54,150.93,673.24,2520.31
sector,565,LVA,Latvia,Water,urban,42.85,15.75,32.72,44.81,59.52
sector,566,LVA,Latvia,Educationsector,urban,120.41,6.17,41.38,131.48,256.33
sector,567,LVA,Latvia,Health,urban,315.74,8.86,96.74,341.65,713.78
sector,568,LVA,Latvia,ICT,urban,378.35,64.33,198.28,382.14,798.14
sector,569,LVA,Latvia,Financialservices,urban,115.42,11.65,36.53,110.82,324.32
sector,570,LVA,Latvia,Othergoodsandservices,urban,884.97,86.75,294.55,805.07,2668.01
sector,571,LVA,Latvia,Appliances.,urban,139.57,11.57,62.53,138.47,331.17
sector,572,LSO,Lesotho,Alsectors,urban,1995.49,688.63,2040.12,5084.2,14635.62
sector,573,LSO,Lesotho,Foodandbeverages,urban,594.37,279.19,675.66,1266.74,2068.24
sector,574,LSO,Lesotho,Clothingandfootwear,urban,184.18,36.99,175.38,591.45,1395.06
sector,575,LSO,Lesotho,Housing,urban,433.62,190.24,490.19,958.82,1714.34
sector,576,LSO,Lesotho,Energy,urban,120.76,52.83,131.26,286.48,438.59
sector,577,LSO,Lesotho,Transport,urban,210.68,28.73,138.88,537.19,5833.06
sector,578,LSO,Lesotho,Water,urban,8.25,1.87,8.87,23.83,50.49
sector,579,LSO,Lesotho,Educationsector,urban,73.53,6.44,63.25,253.76,902.38
sector,580,LSO,Lesotho,Health,urban,21.92,5.62,24.64,63.18,73.83
sector,581,LSO,Lesotho,ICT,urban,56.25,5.54,48.81,194.5,647.53
sector,582,LSO,Lesotho,Financialservices,urban,9.32,0.68,6.52,43.12,44.25
sector,583,LSO,Lesotho,Othergoodsandservices,urban,229.85,58.32,219.37,735.07,1295.67
sector,584,LSO,Lesotho,Appliances.,urban,52.76,22.16,57.28,130.08,172.19
sector,585,LBR,Liberia,Alsectors,urban,981.02,683.07,1718.4,4524.04,
sector,586,LBR,Liberia,Foodandbeverages,urban,482.63,377.51,798.87,1165.74,
sector,587,LBR,Liberia,Clothingandfootwear,urban,60.77,48.12,101.01,120.83,
sector,588,LBR,Liberia,Housing,urban,65.99,48.67,111.22,247.86,
sector,589,LBR,Liberia,Energy,urban,49.57,29.09,97.5,320.73,
sector,590,LBR,Liberia,Transport,urban,121.24,47.82,235.25,1678.7,
sector,591,LBR,Liberia,Water,urban,3.7,1.65,9.49,21.09,
sector,592,LBR,Liberia,Educationsector,urban,37.17,30.87,54.75,92.35,
sector,593,LBR,Liberia,Health,urban,17.7,14.44,26.86,45.35,
sector,594,LBR,Liberia,ICT,urban,52.89,28.14,120.55,282.81,
sector,595,LBR,Liberia,Financialservices,urban,1.98,0.7,3.1,37.96,
sector,596,LBR,Liberia,Othergoodsandservices,urban,61.89,38.39,112.89,413.42,
sector,597,LBR,Liberia,Appliances.,urban,25.48,17.67,46.9,97.19,
sector,598,LTU,Lithuania,Alsectors,urban,4698.26,1017.42,2503.57,5321.81,13334.47
sector,599,LTU,Lithuania,Foodandbeverages,urban,1945.83,529.29,1236.14,2258.78,3820.45
sector,600,LTU,Lithuania,Clothingandfootwear,urban,407.67,34.77,127.92,476.37,1577.74
sector,601,LTU,Lithuania,Housing,urban,450.49,130.51,279.21,499.44,1130.62
sector,602,LTU,Lithuania,Energy,urban,192.3,60.34,125.73,214.93,427.0
sector,603,LTU,Lithuania,Transport,urban,450.95,46.2,175.23,498.85,1788.08
sector,604,LTU,Lithuania,Water,urban,10.43,3.27,6.82,11.66,23.16
sector,605,LTU,Lithuania,Educationsector,urban,29.44,2.27,15.64,34.59,74.04
sector,606,LTU,Lithuania,Health,urban,237.87,28.85,105.53,281.67,700.74
sector,607,LTU,Lithuania,ICT,urban,279.48,85.51,164.52,309.12,758.81
sector,608,LTU,Lithuania,Financialservices,urban,30.05,2.96,10.83,33.2,124.55
sector,609,LTU,Lithuania,Othergoodsandservices,urban,590.03,86.18,229.44,621.74,2603.82
sector,610,LTU,Lithuania,Appliances.,urban,73.7,7.26,26.57,81.44,305.48
sector,611,MKD,"Macedonia, Republic of",Alsectors,urban,5288.46,929.6,2381.48,5699.91,13982.05
sector,612,MKD,"Macedonia, Republic of",Foodandbeverages,urban,2619.31,766.71,1600.72,2948.24,4966.92
sector,613,MKD,"Macedonia, Republic of",Clothingandfootwear,urban,460.63,2.49,102.06,468.72,1692.91
sector,614,MKD,"Macedonia, Republic of",Housing,urban,82.78,0.78,7.3,41.66,523.52
sector,615,MKD,"Macedonia, Republic of",Energy,urban,540.58,10.84,128.66,593.44,1768.02
sector,616,MKD,"Macedonia, Republic of",Transport,urban,364.41,5.88,76.71,383.67,1294.74
sector,617,MKD,"Macedonia, Republic of",Water,urban,3.87,0.49,1.31,4.68,9.46
sector,618,MKD,"Macedonia, Republic of",Educationsector,urban,13.32,0.0,2.31,12.22,56.75
sector,619,MKD,"Macedonia, Republic of",Health,urban,167.41,15.75,72.54,176.87,471.3
sector,620,MKD,"Macedonia, Republic of",ICT,urban,326.13,8.77,69.94,345.31,1145.21
sector,621,MKD,"Macedonia, Republic of",Financialservices,urban,1.16,0.0,0.0,0.52,7.99
sector,622,MKD,"Macedonia, Republic of",Othergoodsandservices,urban,579.6,89.59,259.55,577.79,1744.6
sector,623,MKD,"Macedonia, Republic of",Appliances.,urban,129.25,28.31,60.39,146.79,300.64
sector,624,MDG,Madagascar,Alsectors,urban,456.96,393.65,1715.2,5264.19,
sector,625,MDG,Madagascar,Foodandbeverages,urban,261.57,233.86,763.59,4835.29,
sector,626,MDG,Madagascar,Clothingandfootwear,urban,16.59,14.73,56.31,14.8,
sector,627,MDG,Madagascar,Housing,urban,67.7,56.3,310.04,135.22,
sector,628,MDG,Madagascar,Energy,urban,28.68,24.37,120.24,50.43,
sector,629,MDG,Madagascar,Transport,urban,24.89,16.71,197.22,152.88,
sector,630,MDG,Madagascar,Water,urban,5.63,4.3,33.74,17.64,
sector,631,MDG,Madagascar,Educationsector,urban,12.28,10.98,40.39,5.44,
sector,632,MDG,Madagascar,Health,urban,2.4,2.21,6.3,3.53,
sector,633,MDG,Madagascar,ICT,urban,7.85,5.02,68.05,16.93,
sector,634,MDG,Madagascar,Financialservices,urban,0.0,0.0,0.0,0.0,
sector,635,MDG,Madagascar,Othergoodsandservices,urban,28.13,24.26,110.81,28.23,
sector,636,MDG,Madagascar,Appliances.,urban,1.24,0.9,8.5,3.8,
sector,637,MWI,Malawi,Alsectors,urban,1293.25,648.57,1857.46,5120.83,11673.19
sector,638,MWI,Malawi,Foodandbeverages,urban,636.31,384.19,927.36,1869.22,3404.34
sector,639,MWI,Malawi,Clothingandfootwear,urban,38.74,16.27,61.3,176.28,135.09
sector,640,MWI,Malawi,Housing,urban,177.61,71.3,271.68,858.78,1100.44
sector,641,MWI,Malawi,Energy,urban,77.2,42.05,125.1,218.74,368.52
sector,642,MWI,Malawi,Transport,urban,98.82,24.29,108.9,660.51,3558.37
sector,643,MWI,Malawi,Water,urban,28.39,14.4,37.34,129.33,235.7
sector,644,MWI,Malawi,Educationsector,urban,26.36,11.24,45.95,100.83,32.45
sector,645,MWI,Malawi,Health,urban,9.51,6.29,12.98,23.47,87.15
sector,646,MWI,Malawi,ICT,urban,91.03,35.23,134.91,459.87,808.62
sector,647,MWI,Malawi,Financialservices,urban,2.77,0.05,2.57,25.76,134.66
sector,648,MWI,Malawi,Othergoodsandservices,urban,70.28,22.48,78.95,467.87,1597.98
sector,649,MWI,Malawi,Appliances.,urban,36.24,20.77,50.42,130.17,209.87
sector,650,MDV,Maldives,Alsectors,urban,2404.01,849.87,2159.51,4936.17,11424.93
sector,651,MDV,Maldives,Foodandbeverages,urban,555.9,326.74,560.77,824.73,1213.94
sector,652,MDV,Maldives,Clothingandfootwear,urban,79.22,35.37,76.87,134.48,359.2
sector,653,MDV,Maldives,Housing,urban,565.49,72.17,425.66,1584.18,3215.75
sector,654,MDV,Maldives,Energy,urban,152.54,93.88,151.82,225.42,374.82
sector,655,MDV,Maldives,Transport,urban,196.39,45.2,179.97,389.27,1716.59
sector,656,MDV,Maldives,Water,urban,55.58,14.93,54.48,108.09,209.28
sector,657,MDV,Maldives,Educationsector,urban,55.86,20.59,53.3,109.41,129.93
sector,658,MDV,Maldives,Health,urban,148.2,38.16,147.59,285.9,489.23
sector,659,MDV,Maldives,ICT,urban,171.82,56.6,155.7,344.57,1025.42
sector,660,MDV,Maldives,Financialservices,urban,1.19,0.03,1.29,2.42,2.04
sector,661,MDV,Maldives,Othergoodsandservices,urban,314.85,100.92,253.21,723.93,2256.87
sector,662,MDV,Maldives,Appliances.,urban,106.97,45.27,98.84,203.78,431.86
sector,663,MLI,Mali,Alsectors,urban,988.24,649.58,1775.54,4272.76,11170.68
sector,664,MLI,Mali,Foodandbeverages,urban,437.39,342.25,682.17,1027.68,850.42
sector,665,MLI,Mali,Clothingandfootwear,urban,63.28,41.98,113.66,258.21,554.24
sector,666,MLI,Mali,Housing,urban,105.59,47.36,220.34,981.02,2398.53
sector,667,MLI,Mali,Energy,urban,54.4,36.14,96.0,246.58,471.22
sector,668,MLI,Mali,Transport,urban,72.58,47.49,136.01,239.12,671.37
sector,669,MLI,Mali,Water,urban,11.37,7.36,20.28,55.17,215.76
sector,670,MLI,Mali,Educationsector,urban,8.03,4.38,17.22,32.39,104.28
sector,671,MLI,Mali,Health,urban,18.75,12.83,33.26,63.95,242.26
sector,672,MLI,Mali,ICT,urban,88.59,40.78,197.99,557.21,3213.76
sector,673,MLI,Mali,Financialservices,urban,2.44,0.46,5.91,38.26,128.03
sector,674,MLI,Mali,Othergoodsandservices,urban,109.09,57.46,222.61,702.19,2249.32
sector,675,MLI,Mali,Appliances.,urban,16.75,11.08,30.09,70.96,71.49
sector,676,MRT,Mauritania,Alsectors,urban,1869.04,855.33,1933.35,4932.61,11517.83
sector,677,MRT,Mauritania,Foodandbeverages,urban,909.6,475.16,993.09,1995.76,3743.25
sector,678,MRT,Mauritania,Clothingandfootwear,urban,125.48,68.68,131.92,291.99,461.11
sector,679,MRT,Mauritania,Housing,urban,265.06,96.82,252.25,876.45,2245.56
sector,680,MRT,Mauritania,Energy,urban,99.24,44.09,110.0,236.56,453.01
sector,681,MRT,Mauritania,Transport,urban,107.51,30.82,92.83,402.53,1643.09
sector,682,MRT,Mauritania,Water,urban,62.84,39.53,68.3,115.91,219.19
sector,683,MRT,Mauritania,Educationsector,urban,18.89,5.89,18.48,58.99,262.84
sector,684,MRT,Mauritania,Health,urban,66.82,22.55,65.79,234.27,180.78
sector,685,MRT,Mauritania,ICT,urban,21.89,5.44,19.46,78.34,420.21
sector,686,MRT,Mauritania,Financialservices,urban,0.0,0.0,0.0,0.0,0.0
sector,687,MRT,Mauritania,Othergoodsandservices,urban,175.01,62.51,165.27,584.97,1605.58
sector,688,MRT,Mauritania,Appliances.,urban,16.69,3.85,15.96,56.84,283.22
sector,689,MUS,Mauritius,Alsectors,urban,3227.01,956.43,2171.29,5132.26,14545.01
sector,690,MUS,Mauritius,Foodandbeverages,urban,1211.38,540.83,1027.19,1718.62,2674.54
sector,691,MUS,Mauritius,Clothingandfootwear,urban,182.29,20.65,108.48,364.7,623.43
sector,692,MUS,Mauritius,Housing,urban,291.12,122.3,222.24,434.92,944.96
sector,693,MUS,Mauritius,Energy,urban,62.52,28.51,49.42,91.16,182.82
sector,694,MUS,Mauritius,Transport,urban,522.47,44.3,177.24,892.01,5335.2
sector,695,MUS,Mauritius,Water,urban,15.19,6.93,12.01,22.15,44.42
sector,696,MUS,Mauritius,Educationsector,urban,116.32,11.97,60.12,191.96,860.55
sector,697,MUS,Mauritius,Health,urban,106.66,7.39,48.02,200.91,745.26
sector,698,MUS,Mauritius,ICT,urban,172.47,46.04,123.34,283.77,592.09
sector,699,MUS,Mauritius,Financialservices,urban,60.59,11.68,33.84,108.75,324.18
sector,700,MUS,Mauritius,Othergoodsandservices,urban,426.64,104.4,276.22,716.76,1899.92
sector,701,MUS,Mauritius,Appliances.,urban,59.37,11.44,33.16,106.56,317.65
sector,702,MEX,Mexico,Alsectors,urban,3036.59,869.01,2104.68,5248.61,14296.01
sector,703,MEX,Mexico,Foodandbeverages,urban,667.5,277.93,569.29,1054.8,1851.78
sector,704,MEX,Mexico,Clothingandfootwear,urban,187.47,52.11,132.72,322.4,863.63
sector,705,MEX,Mexico,Housing,urban,806.9,251.65,575.87,1380.93,3551.29
sector,706,MEX,Mexico,Energy,urban,127.85,58.91,111.76,192.58,341.63
sector,707,MEX,Mexico,Transport,urban,275.79,35.13,142.92,525.63,1882.71
sector,708,MEX,Mexico,Water,urban,29.65,12.26,25.88,45.07,84.84
sector,709,MEX,Mexico,Educationsector,urban,262.17,49.16,160.38,491.62,1434.52
sector,710,MEX,Mexico,Health,urban,68.58,11.38,36.92,115.13,521.92
sector,711,MEX,Mexico,ICT,urban,137.92,25.53,93.96,263.47,605.72
sector,712,MEX,Mexico,Financialservices,urban,16.54,0.04,1.65,34.79,195.48
sector,713,MEX,Mexico,Othergoodsandservices,urban,281.24,18.85,109.53,551.13,2394.02
sector,714,MEX,Mexico,Appliances.,urban,174.96,76.04,143.81,271.05,568.47
sector,715,MDA,Moldova,Alsectors,urban,4065.94,871.98,2280.35,5370.53,13204.15
sector,716,MDA,Moldova,Foodandbeverages,urban,1658.27,560.0,1219.79,2140.56,3383.59
sector,717,MDA,Moldova,Clothingandfootwear,urban,487.34,43.79,196.0,684.08,1957.08
sector,718,MDA,Moldova,Housing,urban,163.97,5.57,24.86,139.67,1521.27
sector,719,MDA,Moldova,Energy,urban,19.3,10.6,23.44,17.3,17.01
sector,720,MDA,Moldova,Transport,urban,390.82,27.0,151.9,598.88,1303.96
sector,721,MDA,Moldova,Water,urban,0.0,0.0,0.0,0.0,0.0
sector,722,MDA,Moldova,Educationsector,urban,51.06,0.61,15.49,58.57,327.95
sector,723,MDA,Moldova,Health,urban,441.59,72.27,227.49,601.34,1495.04
sector,724,MDA,Moldova,ICT,urban,53.94,0.0,8.58,54.53,446.96
sector,725,MDA,Moldova,Financialservices,urban,8.73,0.0,3.67,15.07,17.6
sector,726,MDA,Moldova,Othergoodsandservices,urban,559.3,99.46,271.95,737.88,2140.91
sector,727,MDA,Moldova,Appliances.,urban,231.62,52.68,137.19,322.67,592.78
sector,728,MNG,Mongolia,Alsectors,urban,1615.92,814.49,1908.92,4857.89,12223.56
sector,729,MNG,Mongolia,Foodandbeverages,urban,690.5,453.18,852.12,1213.86,1325.36
sector,730,MNG,Mongolia,Clothingandfootwear,urban,171.85,88.89,214.25,436.78,872.82
sector,731,MNG,Mongolia,Housing,urban,33.5,9.0,39.22,171.17,113.11
sector,732,MNG,Mongolia,Energy,urban,92.83,70.83,108.54,135.03,165.92
sector,733,MNG,Mongolia,Transport,urban,266.0,40.8,233.82,1806.84,7763.71
sector,734,MNG,Mongolia,Water,urban,18.05,8.05,24.79,40.32,50.25
sector,735,MNG,Mongolia,Educationsector,urban,47.38,17.46,65.5,125.7,217.86
sector,736,MNG,Mongolia,Health,urban,21.29,11.41,26.87,50.21,78.02
sector,737,MNG,Mongolia,ICT,urban,97.08,34.11,123.29,338.79,724.69
sector,738,MNG,Mongolia,Financialservices,urban,14.73,6.3,19.57,38.14,73.71
sector,739,MNG,Mongolia,Othergoodsandservices,urban,118.29,50.56,145.54,391.88,678.57
sector,740,MNG,Mongolia,Appliances.,urban,44.42,23.91,55.41,109.17,159.52
sector,741,MNE,Montenegro,Alsectors,urban,6508.53,,2627.9,5760.51,12749.16
sector,742,MNE,Montenegro,Foodandbeverages,urban,1852.47,,969.31,1793.2,2763.05
sector,743,MNE,Montenegro,Clothingandfootwear,urban,422.66,,150.88,380.89,810.93
sector,744,MNE,Montenegro,Housing,urban,1695.96,,577.68,1397.79,3873.73
sector,745,MNE,Montenegro,Energy,urban,532.35,,226.59,498.86,907.19
sector,746,MNE,Montenegro,Transport,urban,533.91,,188.6,416.41,1323.21
sector,747,MNE,Montenegro,Water,urban,59.62,,22.72,52.17,120.53
sector,748,MNE,Montenegro,Educationsector,urban,156.47,,2.75,135.44,364.22
sector,749,MNE,Montenegro,Health,urban,151.43,,43.63,114.21,400.34
sector,750,MNE,Montenegro,ICT,urban,336.99,,138.82,296.06,668.22
sector,751,MNE,Montenegro,Financialservices,urban,11.13,,0.0,10.72,21.05
sector,752,MNE,Montenegro,Othergoodsandservices,urban,648.18,,241.24,566.11,1319.24
sector,753,MNE,Montenegro,Appliances.,urban,107.35,,65.66,98.65,177.46
sector,754,MAR,Morocco,Alsectors,urban,2854.78,947.22,2137.23,5093.27,13641.57
sector,755,MAR,Morocco,Foodandbeverages,urban,1161.5,462.83,964.67,1951.87,3363.05
